appln_id;appln_title_lg;appln_title;appln_id
446014086;en;AN INNOVATION EXPERT SYSTEM IES AND ITS PTR DATA STRUCTURE PTR DS;446014086
446034778;en;METHOD AND APPARATUS FOR IMAGE SEARCH USING SPARSIFYING ANALYSIS OPERATORS;446034778
446084282;en;Method and system for on-line monitoring of stability of tunnel suspension fan foundation;446084282
446086720;en;Method and system for optimizing and controlling combustion performance of circulating fluidized bed boiler in real time;446086720
446088283;en;Method for predicating safety production time limit of Chinese herb preparation;446088283
446091325;en;Characteristic description method used for monitoring and automatically detecting group abnormity behavior through video;446091325
446091423;en;Rule mining based flight arrival and departure cooperative scheduling method;446091423
446095235;en;Configurable device capable of supporting complex network;446095235
446143401;en;LEARNABLE DYNAMIC VISUAL IMAGE PATTERN RECOGNITION SYSTEM AND METHOD;446143401
446184152;en;Method and device for automatic car following;446184152
446203299;en;Seven-electric level inverter with fault diagnosis function and fault diagnosis method;446203299
446205646;en;Data cleaning algorithm based on Internet trading information;446205646
446205914;en;Oil pumping unit parameter optimization method based on traceless Kalman filtering;446205914
446205948;en;Implementation system and method of GPS (Global Positioning System) elevation fitting on the basis of BP (Back Propagation) neural network;446205948
446206146;en;LSSVM (Least Square Support Vector Machine) pulsation wind speed prediction method based on Morlet wavelet kernel;446206146
446206450;en;Multi-label diagnostic method for train air conditioning faults;446206450
446206682;en;Oil pumping unit parameter optimization method based on indicator diagram principal component analysis;446206682
446206684;en;Intelligent electrical network information system and method based on machine learning technology;446206684
446206784;en;Method for screening optimum indexes of reservoir flood control dispatching scheme based on BP neural network;446206784
446210917;en;Interval power flow calculation method based on new energy power generation capacity interval prediction;446210917
446212357;en;Time-delay hyper-chaotic neural network circuit with pulse effect;446212357
446310534;en;Lane keeping method and device;446310534
446330454;en;EMD (empirical mode decomposition) and BP (back propagation) neural network based motor bearing fault identification method;446330454
446331458;en;Binocular rivalry based totally blind stereo image quality evaluation method;446331458
446331492;en;Multi-temporal remote sensing image change detection method;446331492
446336138;en;Interaction system for intelligent robot and client based on artificial intelligence;446336138
446337174;en;Adaptive scheduling method for sensor nodes in advanced metering system network;446337174
446407096;en;Electric automobile power battery SOC detection device;446407096
446408300;en;LED lamps and lanterns controller test system;446408300
446427679;en;METHOD FOR PROCESSING BRAINWAVE SIGNALS;446427679
446432368;en;Expert systems for well completion using bayesian decision networks including a fluids damage and temperature effects uncertainty node, a perforation considerations uncertainty node, a perforation analysis uncertainty node, and a perforation type decision node;446432368
446435267;en;SOCIAL-BASED INFORMATION RECOMMENDATION SYSTEM;446435267
446436135;en;Automatic generation of semantic description of visual findings in medical images;446436135
446436235;en;Expert systems for well completion using bayesian decision networks with a multilateral junction design, and a junction classification decision node;446436235
446436237;en;Expert system for well completion using bayesian probabilities and a consequences node dependent on the zonal isolation types, reliability level, cost level, productivity level, the completion type, and the junction classification decision nodes;446436237
446474107;en;METHODS AND SYSTEMS USING A COMPOSITION OF AUTONOMOUS SELF- LEARNING SOFTWARE COMPONENTS FOR PERFORMING COMPLEX REAL TIME DATA-PROCESSING TASKS;446474107
446486539;en;HUD object design and method;446486539
446526694;en;METHOD AND DEVICE FOR CONTROLLING TRAFFIC OF NETWORK-ON-CHIP (NOC);446526694
446526726;en;HUMAN-SHAPED IMAGE SEGMENTATION METHOD;446526726
446531270;en;NEURAL NETWORK-BASED CONFIDENCE ASSESSMENT MODULE FOR HEALTHCARE CODING APPLICATIONS;446531270
446542727;en;AUTOMATION TOOL DEVELOPMENT METHOD FOR BUILDING COMPUTER FRAUD MANAGEMENT APPLICATIONS;446542727
446543440;en;Training multiple neural networks with different accuracy;446543440
446568367;en;Fish body positioning system using neural network recognition;446568367
446591629;en;Fish skin derived matrix metalloproteinase antagonist peptide;446591629
446605701;en;Self-made P programming language framework based on parallel programming;446605701
446607371;en;Data analysis device and data analysis method;446607371
446607439;en;Method for selecting remanufacturing time of mechanical part based on reliability evaluation;446607439
446607773;en;Intelligent robot fault diagnosis method based on artificial intelligence, device and system;446607773
446607805;en;Network constructing method for human face identification, identification method and system;446607805
446607873;en;Rapid dynamic face extraction and identification method based deep learning;446607873
446607907;en;Pedestrian recognition system and pedestrian recognition processing method based on random forest support vector machine;446607907
446608073;en;Multi-mode neural morphological network core;446608073
446608075;en;Novel neuron oscillator;446608075
446610011;en;Voice wake-up method and device;446610011
446666201;en;Be used for artificial intelligence image processor RGB to arrange structure;446666201
446835906;en;Intelligent wheelchair control method and system based on face orientation identification and tracking;446835906
446842958;en;Driving method and driving system;446842958
446857366;en;Neural network optimization linear motor positioning force identification method based on genetic algorithm;446857366
446858502;en;Random diffusion dynamic load balancing method;446858502
446858568;en;Multi-core platform instability-oriented system structure evaluation method;446858568
446858570;en;Method and device for testing deep neural network (DNN) code;446858570
446860940;en;Identification method of engineering machinery based on sound linear prediction cepstrum coefficients (LPCC);446860940
446867862;en;Inductive displacement measuring sensor and method for operating the latter;446867862
446868196;en;Gesture recognition device and method for a user interface control;446868196
446868394;en;Network of intelligent machines;446868394
446868396;en;Neural network and method of programming;446868396
446985039;en;FACIAL LANDMARK LOCALIZATION USING COARSE-TO-FINE CASCADED NEURAL NETWORKS;446985039
446985041;en;COMPACT FACE REPRESENTATION;446985041
446985541;en;VARIABLE FACTOR DECOMPOSITION METHOD FOR SEMI-SUPERVISED SPEECH FEATURES;446985541
447006097;en;Systems And Methods For Character Sequence Recognition With No Explicit Segmentation;447006097
447006172;en;Structural plasticity in spiking neural networks with symmetric dual of an electronic neuron;447006172
447020837;en;Dynamic model of actuator based on pneumatic artificial muscles;447020837
447046209;en;INTERPOLATIVE VERTICAL BUSINESS NAME CATEGORIZATION MECHANISM FOR ENERGY MANAGEMENT;447046209
447062060;en;Fish body positioning method through neural network identification;447062060
447091674;en;Financial text sentiment analysis method;447091674
447091676;en;Pattern self-learning based Chinese open relationship extraction method;447091676
447092142;en;Insulated gate bipolar transistor (IGBT) model parameter calibration system and method based on neural network;447092142
447092612;en;Power transmission line icing thickness identification method based on genetic wavelet neural network;447092612
447092846;en;Method for forecasting flood based on Boosting algorithm and support vector machine;447092846
447098826;en;Neural network-based cross-media data fusion method in internet of things;447098826
447133988;en;Artificial intelligence stair fluctuation freight elevator;447133988
447146258;en;Interactive air conditioner environment comfort level detection device;447146258
447151640;en;A novel intelligent IC -card card reader for financial service;447151640
447174459;en;EFFICIENT DATA COMPRESSION AND ANALYSIS AS A SERVICE;447174459
447244158;en;Methods and systems for employing artificial intelligence in automated orthodontic diagnosis and treatment planning;447244158
447253018;en;GENERATING REPRESENTATIONS OF INPUT SEQUENCES USING NEURAL NETWORKS;447253018
447324046;en;CONTROL SYSTEM, METHOD AND DEVICE OF INTELLIGENT ROBOT BASED ON ARTIFICIAL INTELLIGENCE;447324046
447401924;en;Vegetation pruning device;447401924
447430159;en;Intelligent control method of steering engine electro-hydraulic loading system;447430159
447430470;en;Comprehensive coordination control method and system for rotary kiln during calcining process;447430470
447431899;en;Medical insurance fraud detection method based on multiple features;447431899
447432408;en;Genetic algorithm back propagation (GABP) neural network based controller workload prediction method and system;447432408
447432642;en;Facial expression based lie detection method and system;447432642
447432808;en;WTA neural network based on memristor array and application thereof;447432808
447507616;en;DETECTION DEVICE, CORRECTION SYSTEM, DETECTION METHOD AND PROGRAM;447507616
447539193;en;QUANTUM DEEP LEARNING;447539193
447606786;en;ERROR-DRIVEN FEATURE IDEATION IN MACHINE LEARNING;447606786
447608247;en;METHOD OF ESTIMATING OCEAN SURFACE TEMPERATURE FROM SATELLITE MICROWAVE RADIOMETER MEASUREMENTS;447608247
447740754;en;METHOD FOR NEURAL NETWORK CLUSTERISATION OF WIRELESS SENSOR NETWORK;447740754
447762848;en;APPARATUS AND METHOD FOR GENERATING HASH CODE USING ACQUIRED DISCRIMINATIVE COMPONENTS BASED ON UNSUPERVISED LEARNING;447762848
447817028;en;Release information click rate estimation method and apparatus;447817028
447818266;en;Method for predicting wind speed and power of wind farm based on wavelet decomposition and support vector machine;447818266
447818332;en;Mapreduced short period load prediction method of multinucleated function learning SVM realizing multi-source heterogeneous data fusion;447818332
